transaction_id,transaction_date,store_id,product_id,quantity,unit_price,discount_amount,total_amount
516,2023-11-21,3,19,1,48.57,7.28,41.29
517,2023-05-20,13,37,4,9.32,0.71,36.57
518,2024-03-09,14,33,5,15.15,0.42,75.33
519,2022-12-29,9,11,1,10.43,0.14,10.29
520,2022-12-06,13,12,5,11.01,0.42,54.63
521,2022-09-27,9,58,5,20.63,1.66,101.49
522,2024-03-01,8,90,4,25.24,1.42,99.54
523,2023-05-14,3,6,4,34.57,6.21,132.07
524,2024-05-27,5,59,3,41.33,5.78,118.21
525,2023-05-05,12,83,2,31.31,4.0,58.62
526,2024-02-25,4,88,2,49.12,4.32,93.92
527,2023-01-09,14,60,2,8.24,0.42,16.06
528,2022-10-10,1,26,1,13.84,0.65,13.19
529,2022-06-17,7,84,4,45.57,2.29,179.99
530,2024-09-18,1,97,2,12.08,2.4,21.76
531,2024-12-07,1,68,1,18.44,3.36,15.08
532,2023-01-17,5,25,4,18.58,3.34,70.98
533,2022-07-28,14,41,3,15.61,0.6,46.23
534,2022-11-02,18,3,1,19.01,0.51,18.5
535,2023-02-02,6,46,5,30.48,5.08,147.32
536,2024-07-30,1,27,1,29.45,3.0,26.45
537,2024-06-28,2,55,1,37.66,1.98,35.68
538,2022-10-03,10,22,2,33.49,2.76,64.22
539,2023-02-14,6,82,3,30.89,6.02,86.65
540,2022-09-13,2,69,1,13.27,1.99,11.28
541,2024-09-17,16,20,3,9.69,1.41,27.66
542,2024-05-22,17,11,3,10.43,0.09,31.2
543,2022-11-24,13,55,3,37.66,6.83,106.15
544,2022-01-12,3,70,1,35.53,5.89,29.64
545,2023-11-23,10,34,3,10.95,0.16,32.69
546,2022-11-10,19,86,5,8.61,0.1,42.95
547,2024-08-06,10,20,2,9.69,1.4,17.98
548,2022-02-04,13,1,5,42.31,5.13,206.42
549,2022-05-11,11,73,2,30.23,5.64,54.82
550,2022-02-01,12,55,3,37.66,3.74,109.24
551,2022-04-30,15,58,2,20.63,2.78,38.48
552,2022-10-04,1,14,3,14.09,1.73,40.54
553,2022-10-03,19,32,1,43.56,8.13,35.43
554,2024-11-07,13,75,1,12.48,1.38,11.1
555,2024-11-18,3,25,3,18.58,2.5,53.24
556,2022-05-07,14,23,3,25.88,4.45,73.19
557,2022-01-21,18,1,4,42.31,4.42,164.82
558,2022-05-10,7,11,2,10.43,0.61,20.25
559,2024-03-19,11,10,2,26.45,3.23,49.67
560,2022-04-23,11,35,2,16.15,0.68,31.62
561,2022-03-08,7,30,3,10.63,1.71,30.18
562,2022-04-22,14,58,3,20.63,2.16,59.73
563,2023-03-09,3,96,3,20.44,1.35,59.97
564,2024-12-01,13,63,1,20.15,3.72,16.43
565,2023-06-17,9,26,1,13.84,2.45,11.39
566,2022-05-27,15,27,2,29.45,5.61,53.29
567,2024-12-08,13,73,4,30.23,5.71,115.21
568,2022-04-20,2,93,3,6.45,1.12,18.23
569,2022-07-08,16,46,5,30.48,1.12,151.28
570,2023-06-23,2,40,2,10.11,1.99,18.23
571,2023-06-27,12,33,1,15.15,2.92,12.23
572,2022-08-13,19,34,3,10.95,1.72,31.13
573,2024-11-18,3,12,3,11.01,1.55,31.48
574,2024-10-10,3,97,4,12.08,2.09,46.23
575,2023-08-01,10,45,1,24.28,2.63,21.65
576,2022-12-11,11,48,3,11.99,1.12,34.85
577,2023-08-03,7,63,3,20.15,1.22,59.23
578,2023-04-18,3,54,3,15.05,1.21,43.94
579,2023-10-18,4,50,1,13.06,0.04,13.02
580,2022-06-18,4,27,2,29.45,3.38,55.52
581,2023-08-24,14,70,5,35.53,3.08,174.57
582,2024-05-24,5,39,2,32.78,5.11,60.45
583,2024-04-09,20,22,5,33.49,5.83,161.62
584,2023-12-05,12,45,5,24.28,3.98,117.42
585,2023-03-03,8,33,1,15.15,2.12,13.03
586,2022-02-07,13,77,5,34.42,4.91,167.19
587,2022-10-02,15,2,5,22.76,3.81,109.99
588,2022-04-11,6,25,4,18.58,3.39,70.93
589,2022-02-26,11,29,4,35.56,1.01,141.23
590,2024-01-28,8,6,4,34.57,6.38,131.9
591,2023-06-13,18,74,3,43.36,1.23,128.85
592,2023-06-26,14,68,5,18.44,1.57,90.63
593,2023-05-06,3,51,5,19.53,1.04,96.61
594,2024-10-28,4,97,2,12.08,0.05,24.11
595,2023-11-05,20,12,1,11.01,1.4,9.61
596,2024-07-10,4,35,3,16.15,0.73,47.72
597,2022-07-02,3,100,2,25.19,0.03,50.35
598,2022-01-01,5,66,5,23.76,3.29,115.51
599,2023-02-23,14,98,4,10.82,0.96,42.32
600,2022-01-07,6,74,3,43.36,0.48,129.6
601,2022-10-11,9,33,2,15.15,1.71,28.59
602,2023-12-03,16,2,4,22.76,2.5,88.54
603,2022-11-29,16,10,3,26.45,4.06,75.29
604,2023-06-10,17,6,4,34.57,1.84,136.44
605,2022-12-28,4,96,4,20.44,2.91,78.85
606,2024-10-27,17,19,1,48.57,8.95,39.62
607,2023-09-19,10,22,5,33.49,5.78,161.67
608,2022-03-23,12,3,5,19.01,3.03,92.02
609,2022-12-29,18,63,5,20.15,3.49,97.26
610,2022-05-26,15,8,4,21.65,4.18,82.42
611,2022-09-30,1,28,3,49.38,9.6,138.54
612,2022-08-12,2,94,3,17.23,1.43,50.26
613,2024-06-17,4,1,3,42.31,8.39,118.54
614,2023-11-18,16,4,4,45.62,8.41,174.07
615,2024-12-25,17,75,5,12.48,0.34,62.06
616,2023-09-03,17,30,2,10.63,0.88,20.38
617,2024-11-02,16,91,2,18.04,0.81,35.27
618,2024-05-30,8,28,5,49.38,2.35,244.55
619,2024-06-13,4,67,3,33.78,2.06,99.28
620,2022-02-21,11,84,4,45.57,8.89,173.39
621,2024-01-05,10,99,3,27.38,4.39,77.75
622,2024-12-02,18,3,5,19.01,1.35,93.7
623,2022-08-24,15,89,2,46.9,6.3,87.5
624,2023-10-11,4,4,1,45.62,1.86,43.76
625,2022-03-31,10,25,2,18.58,2.17,34.99
626,2022-11-25,8,10,2,26.45,0.31,52.59
627,2024-11-23,1,32,5,43.56,8.04,209.76
628,2023-03-04,18,57,4,39.74,5.66,153.3
629,2023-04-01,8,62,4,25.71,4.19,98.65
630,2024-01-17,18,11,5,10.43,0.28,51.87
631,2023-01-21,10,64,3,16.52,1.53,48.03
632,2024-12-07,16,26,5,13.84,2.61,66.59
633,2023-04-23,16,21,4,6.97,0.98,26.9
634,2022-03-27,4,37,4,9.32,0.11,37.17
635,2024-07-31,15,13,5,6.61,1.32,31.73
636,2023-04-01,12,53,2,30.62,2.68,58.56
637,2024-08-20,15,10,1,26.45,3.89,22.56
638,2022-01-17,7,67,2,33.78,0.48,67.08
639,2022-05-06,5,50,3,13.06,1.98,37.2
640,2023-07-06,4,23,2,25.88,1.06,50.7
641,2023-11-19,1,32,2,43.56,0.34,86.78
642,2023-04-03,6,24,2,46.96,7.37,86.55
643,2024-08-26,6,46,2,30.48,2.39,58.57
644,2023-05-26,17,100,1,25.19,0.75,24.44
645,2024-01-21,4,98,1,10.82,2.01,8.81
646,2024-10-12,3,68,5,18.44,2.0,90.2
647,2023-07-07,13,91,4,18.04,1.45,70.71
648,2023-01-03,7,22,3,33.49,5.63,94.84
649,2023-05-13,12,34,5,10.95,1.19,53.56
650,2023-04-08,15,70,1,35.53,0.17,35.36
651,2023-02-23,10,89,4,46.9,2.03,185.57
652,2022-07-06,8,70,4,35.53,3.87,138.25
653,2024-12-08,20,39,3,32.78,5.25,93.09
654,2022-06-15,12,12,5,11.01,0.59,54.46
655,2023-05-18,7,16,2,28.18,0.71,55.65
656,2024-04-28,14,89,5,46.9,0.1,234.4
657,2023-09-11,20,100,4,25.19,2.67,98.09
658,2023-06-23,13,56,1,21.49,0.45,21.04
659,2024-07-31,4,67,1,33.78,0.79,32.99
660,2022-01-09,3,49,1,16.75,2.85,13.9
661,2024-06-20,5,16,5,28.18,3.42,137.48
662,2024-06-02,20,26,3,13.84,1.71,39.81
663,2023-10-29,12,45,2,24.28,2.73,45.83
664,2022-07-29,2,98,3,10.82,1.17,31.29
665,2023-06-27,17,4,1,45.62,7.98,37.64
666,2024-03-06,18,68,5,18.44,0.06,92.14
667,2024-12-19,14,51,4,19.53,3.77,74.35
668,2023-04-12,8,31,1,28.76,0.65,28.11
669,2022-03-05,12,30,4,10.63,1.49,41.03
670,2023-05-25,2,41,4,15.61,0.32,62.12
671,2024-11-28,3,55,3,37.66,1.43,111.55
672,2023-06-29,6,14,2,14.09,0.54,27.64
673,2023-06-11,10,26,4,13.84,1.88,53.48
674,2023-08-27,6,79,4,34.86,1.95,137.49
675,2022-07-31,4,39,4,32.78,0.25,130.87
676,2024-11-30,9,98,4,10.82,0.51,42.77
677,2023-02-05,14,85,1,33.9,3.81,30.09
678,2022-09-14,3,2,5,22.76,2.39,111.41
679,2024-09-18,10,27,1,29.45,0.64,28.81
680,2022-05-19,18,87,3,9.08,1.0,26.24
681,2022-02-22,13,34,3,10.95,0.68,32.17
682,2022-08-10,10,30,5,10.63,2.02,51.13
683,2023-10-05,5,28,1,49.38,5.51,43.87
684,2023-05-20,1,40,3,10.11,1.38,28.95
685,2023-10-20,6,20,4,9.69,1.43,37.33
686,2023-10-11,4,94,4,17.23,2.69,66.23
687,2022-03-31,12,10,5,26.45,0.33,131.92
688,2022-10-09,6,92,3,43.72,6.9,124.26
689,2023-08-26,15,96,2,20.44,3.24,37.64
690,2023-07-10,4,27,1,29.45,0.78,28.67
691,2023-05-11,2,83,3,31.31,3.96,89.97
692,2022-09-16,10,37,2,9.32,0.99,17.65
693,2022-03-05,1,55,3,37.66,4.74,108.24
694,2023-03-06,19,93,4,6.45,1.06,24.74
695,2024-01-07,4,59,5,41.33,1.86,204.79
696,2023-01-02,2,48,5,11.99,0.71,59.24
697,2023-08-29,2,4,3,45.62,5.62,131.24
698,2024-10-25,14,90,2,25.24,1.48,49.0
699,2022-10-02,15,57,1,39.74,7.37,32.37
700,2022-12-19,17,40,4,10.11,1.08,39.36
701,2024-06-09,9,13,1,6.61,1.2,5.41
702,2022-02-10,3,14,1,14.09,1.61,12.48
703,2022-03-28,6,90,1,25.24,3.66,21.58
704,2023-10-19,16,81,4,32.97,6.05,125.83
705,2023-09-05,12,69,4,13.27,1.02,52.06
706,2023-09-06,15,79,2,34.86,3.88,65.84
707,2022-06-20,3,67,2,33.78,5.73,61.83
708,2022-05-10,1,13,2,6.61,0.47,12.75
709,2024-11-05,1,26,5,13.84,1.56,67.64
710,2022-08-22,10,60,2,8.24,0.37,16.11
711,2022-10-14,17,14,2,14.09,1.49,26.69
712,2024-09-06,15,76,5,25.58,1.85,126.05
713,2024-12-18,12,86,2,8.61,0.16,17.06
714,2023-06-29,16,78,3,6.94,0.87,19.95
715,2024-01-02,14,9,3,28.54,5.31,80.31
716,2023-03-31,9,47,5,48.84,1.79,242.41
717,2022-06-03,12,55,1,37.66,7.36,30.3
718,2022-04-23,3,13,2,6.61,0.69,12.53
719,2023-02-06,1,24,4,46.96,5.47,182.37
720,2023-11-01,10,14,5,14.09,1.04,69.41
721,2024-09-27,1,38,5,6.34,0.14,31.56
722,2022-06-06,5,94,1,17.23,3.16,14.07
723,2024-10-29,4,47,3,48.84,4.28,142.24
724,2023-05-12,20,48,5,11.99,0.96,58.99
725,2022-08-20,10,29,2,35.56,3.08,68.04
726,2022-03-11,11,99,2,27.38,4.77,49.99
727,2023-09-01,10,4,3,45.62,2.69,134.17
728,2022-11-04,4,75,2,12.48,2.41,22.55
729,2023-11-17,1,94,3,17.23,1.29,50.4
730,2024-05-16,13,50,4,13.06,1.12,51.12
731,2024-04-23,8,99,5,27.38,3.46,133.44
732,2022-05-10,20,1,1,42.31,3.01,39.3
733,2024-08-06,14,59,3,41.33,0.73,123.26
734,2022-01-21,3,48,4,11.99,1.52,46.44
735,2022-08-08,10,78,2,6.94,1.38,12.5
736,2022-10-06,1,71,2,16.02,2.8,29.24
737,2022-07-26,5,17,5,45.83,9.12,220.03
738,2022-05-02,1,80,2,47.94,4.46,91.42
739,2023-11-15,15,38,5,6.34,0.76,30.94
740,2024-12-15,8,67,2,33.78,4.09,63.47
741,2024-08-24,3,86,5,8.61,0.51,42.54
742,2024-12-24,10,96,5,20.44,2.51,99.69
743,2022-04-22,4,62,1,25.71,0.93,24.78
744,2023-01-22,9,15,5,13.72,1.5,67.1
745,2022-04-23,13,78,4,6.94,0.35,27.41
746,2024-04-24,7,90,2,25.24,1.51,48.97
747,2022-08-10,6,61,4,39.42,2.15,155.53
748,2024-07-30,5,92,2,43.72,2.0,85.44
749,2024-02-12,13,7,3,11.62,0.92,33.94
750,2023-03-19,20,66,4,23.76,2.42,92.62
751,2023-07-04,7,98,3,10.82,1.38,31.08
752,2024-04-15,18,65,1,45.47,4.94,40.53
753,2023-01-24,19,84,3,45.57,3.36,133.35
754,2024-04-10,19,17,1,45.83,5.65,40.18
755,2024-01-01,19,63,4,20.15,3.13,77.47
756,2023-04-03,1,55,3,37.66,5.41,107.57
757,2022-12-15,19,93,1,6.45,0.46,5.99
758,2024-02-10,10,97,5,12.08,0.81,59.59
759,2024-06-10,15,30,3,10.63,0.62,31.27
760,2023-06-25,7,41,2,15.61,0.29,30.93
761,2024-07-24,14,51,4,19.53,3.0,75.12
762,2022-06-25,13,82,2,30.89,5.18,56.6
763,2023-09-25,11,7,2,11.62,0.66,22.58
764,2022-08-17,13,53,4,30.62,1.92,120.56
765,2022-05-13,6,12,1,11.01,1.31,9.7
766,2023-10-27,10,84,4,45.57,1.51,180.77
767,2024-12-04,17,50,1,13.06,1.46,11.6
768,2023-06-02,1,63,2,20.15,2.09,38.21
769,2024-10-13,9,75,4,12.48,0.22,49.7
770,2024-01-30,2,84,4,45.57,8.52,173.76
771,2022-03-17,4,7,2,11.62,1.66,21.58
772,2022-09-25,7,6,3,34.57,0.14,103.57
773,2022-10-22,9,66,2,23.76,3.42,44.1
774,2022-08-26,13,24,5,46.96,3.0,231.8
775,2023-04-15,12,98,4,10.82,1.82,41.46
776,2023-02-24,2,95,1,24.14,0.26,23.88
777,2024-08-25,1,26,2,13.84,0.77,26.91
778,2024-12-26,5,15,1,13.72,1.9,11.82
779,2024-01-25,16,89,2,46.9,4.06,89.74
780,2022-10-24,6,18,5,40.16,0.82,199.98
781,2023-02-12,3,56,5,21.49,4.15,103.3
782,2022-12-10,17,10,2,26.45,4.2,48.7
783,2024-04-18,15,71,4,16.02,0.2,63.88
784,2022-02-15,20,59,1,41.33,4.93,36.4
785,2024-11-28,4,29,4,35.56,2.73,139.51
786,2024-12-25,17,72,1,5.33,0.39,4.94
787,2024-01-22,11,31,5,28.76,4.3,139.5
788,2022-10-07,14,97,3,12.08,1.44,34.8
789,2023-01-15,12,86,3,8.61,0.31,25.52
790,2023-06-30,1,49,3,16.75,1.11,49.14
791,2022-05-05,9,100,4,25.19,2.62,98.14
792,2023-07-23,8,94,1,17.23,3.11,14.12
793,2022-05-02,14,18,1,40.16,1.86,38.3
794,2024-10-17,7,20,3,9.69,0.06,29.01
795,2022-04-18,2,71,2,16.02,0.34,31.7
796,2022-03-24,12,30,4,10.63,0.65,41.87
797,2023-10-22,17,68,5,18.44,0.86,91.34
798,2023-02-21,9,48,2,11.99,1.0,22.98
799,2024-04-18,15,27,4,29.45,1.33,116.47
800,2023-07-28,15,94,2,17.23,0.51,33.95
801,2022-07-11,19,1,4,42.31,7.66,161.58
802,2023-07-01,10,80,5,47.94,4.06,235.64
803,2023-01-08,14,57,2,39.74,5.89,73.59
804,2022-07-06,5,30,4,10.63,1.08,41.44
805,2024-10-29,1,11,5,10.43,0.27,51.88
806,2022-06-23,8,68,2,18.44,2.49,34.39
807,2024-03-03,8,13,2,6.61,0.21,13.01
808,2023-09-03,2,48,3,11.99,1.66,34.31
809,2024-10-13,4,80,3,47.94,6.43,137.39
810,2022-03-15,6,32,2,43.56,0.19,86.93
811,2022-12-04,8,68,5,18.44,2.09,90.11
812,2024-11-06,7,93,5,6.45,0.14,32.11
813,2023-01-14,14,21,1,6.97,0.46,6.51
814,2022-01-21,18,84,5,45.57,3.77,224.08
815,2023-09-26,3,25,2,18.58,1.78,35.38
816,2022-08-04,1,17,5,45.83,5.69,223.46
817,2023-10-19,6,40,3,10.11,1.16,29.17
818,2022-06-20,6,94,2,17.23,0.66,33.8
819,2022-09-19,19,3,3,19.01,0.68,56.35
820,2023-08-19,18,66,4,23.76,0.28,94.76
821,2023-01-28,18,74,1,43.36,0.57,42.79
822,2023-04-15,11,93,4,6.45,0.58,25.22
823,2024-03-07,14,92,2,43.72,8.06,79.38
824,2022-09-16,15,88,3,49.12,8.03,139.33
825,2022-06-09,14,20,3,9.69,1.75,27.32
826,2022-11-11,18,54,3,15.05,2.08,43.07
827,2023-08-12,12,90,5,25.24,1.99,124.21
828,2024-05-15,11,32,1,43.56,0.09,43.47
829,2024-05-26,8,43,5,33.23,6.26,159.89
830,2024-10-06,16,76,4,25.58,4.44,97.88
831,2023-01-25,17,31,3,28.76,0.6,85.68
832,2024-12-26,15,55,1,37.66,3.91,33.75
833,2024-09-15,19,45,3,24.28,3.53,69.31
834,2022-08-30,16,67,1,33.78,0.1,33.68
835,2022-08-11,15,45,2,24.28,0.84,47.72
836,2023-07-19,14,56,4,21.49,1.27,84.69
837,2024-07-22,10,47,5,48.84,2.15,242.05
838,2023-09-27,4,16,5,28.18,4.64,136.26
839,2023-07-11,5,91,1,18.04,2.56,15.48
840,2023-08-10,8,96,5,20.44,1.38,100.82
841,2024-06-13,19,100,3,25.19,4.07,71.5
842,2024-05-27,16,70,3,35.53,4.71,101.88
843,2024-06-29,14,68,3,18.44,2.41,52.91
844,2023-09-08,14,80,5,47.94,2.82,236.88
845,2024-08-28,12,30,3,10.63,0.56,31.33
846,2024-06-14,6,31,5,28.76,0.27,143.53
847,2022-10-12,17,58,2,20.63,1.33,39.93
848,2024-08-08,4,31,2,28.76,3.61,53.91
849,2023-07-09,1,63,4,20.15,3.99,76.61
850,2024-06-24,9,95,3,24.14,1.43,70.99
851,2023-04-03,4,16,2,28.18,2.9,53.46
852,2022-04-15,20,66,2,23.76,3.9,43.62
853,2022-11-18,17,83,3,31.31,2.03,91.9
854,2024-12-05,7,57,2,39.74,5.04,74.44
855,2023-07-20,14,39,1,32.78,1.04,31.74
856,2022-09-28,12,35,3,16.15,2.57,45.88
857,2023-02-07,4,5,1,18.65,0.9,17.75
858,2022-12-02,20,59,2,41.33,1.12,81.54
859,2024-01-17,7,44,3,11.45,1.85,32.5
860,2023-10-20,13,2,5,22.76,4.0,109.8
861,2024-03-10,15,64,2,16.52,3.29,29.75
862,2022-07-30,19,12,4,11.01,1.58,42.46
863,2024-07-20,16,59,3,41.33,6.68,117.31
864,2022-04-07,20,17,4,45.83,5.81,177.51
865,2022-09-17,11,51,1,19.53,2.15,17.38
866,2022-02-03,19,58,2,20.63,1.81,39.45
867,2024-10-29,10,75,4,12.48,2.49,47.43
868,2022-08-02,17,31,3,28.76,1.23,85.05
869,2022-09-21,1,38,5,6.34,0.2,31.5
870,2023-04-28,10,31,3,28.76,3.39,82.89
871,2024-03-01,8,31,3,28.76,4.77,81.51
872,2023-08-24,3,78,5,6.94,0.82,33.88
873,2023-05-03,15,51,2,19.53,1.82,37.24
874,2022-08-04,2,19,1,48.57,7.49,41.08
875,2024-08-10,20,11,3,10.43,1.87,29.42
876,2022-09-07,10,31,4,28.76,5.54,109.5
877,2023-07-09,14,91,2,18.04,3.28,32.8
878,2023-02-21,3,63,4,20.15,4.02,76.58
879,2022-05-10,4,40,1,10.11,0.14,9.97
880,2023-12-12,3,95,2,24.14,1.32,46.96
881,2024-02-29,6,61,1,39.42,2.7,36.72
882,2022-09-06,6,19,5,48.57,7.66,235.19
883,2022-02-04,18,98,2,10.82,0.58,21.06
884,2024-07-18,13,33,4,15.15,2.46,58.14
885,2022-03-02,9,71,4,16.02,0.24,63.84
886,2022-06-11,8,90,5,25.24,4.51,121.69
887,2024-01-27,8,63,4,20.15,1.96,78.64
888,2024-12-05,19,59,2,41.33,0.5,82.16
889,2023-05-17,3,3,3,19.01,1.01,56.02
890,2022-07-11,8,2,1,22.76,3.3,19.46
891,2024-11-27,14,31,1,28.76,4.83,23.93
892,2023-03-17,9,39,4,32.78,4.7,126.42
893,2024-04-06,6,97,4,12.08,0.3,48.02
894,2024-04-19,18,93,2,6.45,0.17,12.73
895,2022-12-20,20,51,4,19.53,1.3,76.82
896,2024-02-18,19,13,3,6.61,0.75,19.08
897,2023-11-18,15,89,3,46.9,4.39,136.31
898,2022-03-02,5,13,1,6.61,0.56,6.05
899,2023-04-10,17,98,2,10.82,0.75,20.89
900,2024-04-02,14,12,4,11.01,0.65,43.39
901,2022-12-14,3,93,2,6.45,0.76,12.14
902,2024-04-15,14,67,2,33.78,0.73,66.83
903,2022-03-25,2,87,1,9.08,0.05,9.03
904,2024-01-09,16,74,2,43.36,3.56,83.16
905,2024-10-29,13,92,3,43.72,0.83,130.33
906,2023-03-10,9,11,2,10.43,1.34,19.52
907,2022-08-17,16,73,1,30.23,4.51,25.72
908,2024-09-29,10,4,1,45.62,8.47,37.15
909,2023-05-24,6,49,5,16.75,0.28,83.47
910,2022-12-10,14,87,2,9.08,0.08,18.08
911,2023-03-21,9,9,4,28.54,0.04,114.12
912,2023-07-20,19,20,5,9.69,0.64,47.81
913,2022-06-05,8,13,5,6.61,1.14,31.91
914,2022-11-27,16,47,1,48.84,0.1,48.74
915,2022-05-12,19,14,3,14.09,0.56,41.71
916,2022-07-19,20,83,3,31.31,5.0,88.93
917,2023-04-14,19,53,2,30.62,5.55,55.69
918,2023-11-03,16,83,2,31.31,1.93,60.69
919,2022-07-05,15,63,4,20.15,1.24,79.36
920,2024-07-03,3,35,3,16.15,1.65,46.8
921,2022-09-10,9,78,1,6.94,0.99,5.95
922,2022-10-15,15,71,3,16.02,3.11,44.95
923,2022-10-17,9,82,5,30.89,2.57,151.88
924,2022-04-17,4,42,1,40.99,4.68,36.31
925,2023-02-11,11,14,3,14.09,0.64,41.63
926,2022-01-19,2,97,2,12.08,0.12,24.04
927,2022-08-08,11,64,3,16.52,3.04,46.52
928,2024-07-21,20,4,4,45.62,2.05,180.43
929,2024-09-07,8,43,1,33.23,0.5,32.73
930,2022-05-21,20,84,5,45.57,3.3,224.55
931,2022-05-01,7,80,4,47.94,7.15,184.61
932,2022-12-12,18,63,4,20.15,1.9,78.7
933,2024-07-29,5,37,4,9.32,0.25,37.03
934,2024-09-02,18,76,5,25.58,4.48,123.42
935,2023-10-26,18,30,1,10.63,0.37,10.26
936,2024-07-01,7,63,3,20.15,3.15,57.3
937,2023-01-12,2,20,3,9.69,1.08,27.99
938,2024-12-31,12,63,3,20.15,0.06,60.39
939,2022-04-18,11,18,3,40.16,4.18,116.3
940,2024-05-23,2,95,4,24.14,3.57,92.99
941,2022-02-24,9,78,4,6.94,0.68,27.08
942,2023-12-28,3,90,5,25.24,0.31,125.89
943,2023-02-18,3,59,5,41.33,1.06,205.59
944,2023-11-05,10,1,3,42.31,3.58,123.35
945,2022-08-28,3,17,2,45.83,4.77,86.89
946,2023-11-12,9,75,4,12.48,0.44,49.48
947,2024-11-02,6,4,3,45.62,5.31,131.55
948,2022-01-11,5,28,2,49.38,9.5,89.26
949,2022-09-25,11,37,2,9.32,0.76,17.88
950,2022-06-22,20,6,5,34.57,4.31,168.54
951,2024-01-20,16,85,5,33.9,1.58,167.92
952,2023-11-28,18,80,5,47.94,0.2,239.5
953,2023-03-21,7,10,5,26.45,1.44,130.81
954,2022-12-30,4,53,1,30.62,3.6,27.02
955,2024-04-22,16,47,4,48.84,6.72,188.64
956,2024-05-31,16,51,4,19.53,0.16,77.96
957,2022-01-10,7,75,2,12.48,0.47,24.49
958,2022-05-28,17,74,4,43.36,5.48,167.96
959,2022-03-27,5,14,2,14.09,1.93,26.25
960,2024-06-08,19,88,4,49.12,6.43,190.05
961,2024-06-17,5,4,3,45.62,1.93,134.93
962,2022-04-23,17,58,3,20.63,0.35,61.54
963,2024-04-23,3,43,1,33.23,1.01,32.22
964,2024-03-12,16,69,5,13.27,1.0,65.35
965,2023-03-28,15,53,4,30.62,2.07,120.41
966,2024-01-10,8,85,2,33.9,0.26,67.54
967,2023-08-03,15,11,5,10.43,0.4,51.75
968,2024-08-31,10,66,5,23.76,0.39,118.41
969,2024-11-29,2,56,2,21.49,2.76,40.22
970,2023-07-14,5,46,1,30.48,4.51,25.97
971,2024-08-23,15,79,5,34.86,4.76,169.54
972,2024-11-24,10,21,4,6.97,0.63,27.25
973,2023-06-21,16,37,5,9.32,0.88,45.72
974,2024-05-30,19,78,5,6.94,1.06,33.64
975,2023-04-06,20,98,2,10.82,0.4,21.24
976,2022-11-27,5,19,2,48.57,6.91,90.23
977,2022-12-24,15,92,4,43.72,3.72,171.16
978,2022-06-03,1,76,5,25.58,1.05,126.85
979,2024-10-20,1,62,2,25.71,4.72,46.7
980,2023-01-31,16,90,4,25.24,1.52,99.44
981,2023-07-06,8,89,5,46.9,1.33,233.17
982,2023-11-02,1,31,3,28.76,0.92,85.36
983,2023-11-28,7,28,2,49.38,0.26,98.5
984,2023-03-04,19,37,3,9.32,0.44,27.52
985,2024-03-17,1,1,1,42.31,1.47,40.84
986,2023-09-13,11,1,3,42.31,8.08,118.85
987,2022-02-18,6,90,1,25.24,3.28,21.96
988,2024-01-08,2,97,4,12.08,2.02,46.3
989,2023-07-07,2,40,4,10.11,1.43,39.01
990,2022-04-23,11,61,5,39.42,6.67,190.43
991,2023-07-07,11,58,1,20.63,2.55,18.08
992,2024-12-10,2,4,3,45.62,7.87,128.99
993,2022-08-28,15,68,4,18.44,1.86,71.9
994,2023-02-22,19,88,5,49.12,1.53,244.07
995,2023-11-13,12,64,1,16.52,2.41,14.11
996,2022-01-19,17,39,5,32.78,1.56,162.34
997,2023-08-16,18,94,1,17.23,0.33,16.9
998,2022-08-20,18,66,3,23.76,4.09,67.19
999,2024-01-10,14,12,1,11.01,0.5,10.51
1000,2023-05-15,9,1,3,42.31,4.99,121.94
1001,2023-01-22,18,50,2,13.06,2.12,24.0
1002,2022-10-06,15,6,5,34.57,1.95,170.9
1003,2024-12-23,13,6,1,34.57,3.77,30.8
1004,2022-10-11,7,77,1,34.42,5.43,28.99
1005,2022-02-04,9,47,1,48.84,6.11,42.73
1006,2024-05-03,11,66,3,23.76,1.43,69.85
1007,2023-02-06,15,2,5,22.76,2.33,111.47
1008,2024-02-22,8,24,1,46.96,7.44,39.52
1009,2024-07-07,4,69,1,13.27,1.39,11.88
1010,2024-01-31,2,87,4,9.08,1.37,34.95
1011,2024-05-06,17,22,1,33.49,3.48,30.01
1012,2022-07-31,2,39,4,32.78,4.96,126.16
1013,2023-01-26,14,71,5,16.02,2.22,77.88
1014,2024-10-02,13,28,2,49.38,8.79,89.97
1015,2023-06-29,15,40,3,10.11,1.29,29.04
1016,2024-06-02,20,67,5,33.78,0.7,168.2
1017,2023-07-30,9,58,3,20.63,0.22,61.67
1018,2022-09-30,7,17,4,45.83,8.51,174.81
1019,2024-07-01,16,94,2,17.23,1.47,32.99
1020,2024-10-09,5,4,4,45.62,9.01,173.47
1021,2023-03-29,18,97,5,12.08,0.1,60.3
1022,2023-12-27,7,96,2,20.44,2.51,38.37
1023,2024-04-03,6,24,3,46.96,6.15,134.73
1024,2024-02-27,10,24,2,46.96,7.13,86.79
1025,2024-03-12,16,97,1,12.08,1.76,10.32
1026,2022-04-06,18,92,2,43.72,6.89,80.55
1027,2023-03-04,2,52,2,27.47,0.5,54.44
1028,2024-02-07,11,99,3,27.38,0.7,81.44
1029,2022-07-23,18,81,5,32.97,4.03,160.82
1030,2023-08-06,16,51,3,19.53,2.82,55.77
